to_address,f0_,f1_,tx_count
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-09-04,11038609661490666926.778039585,2122
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-10-03,20944870831156220488.451946976,2414
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-06-25,15125020783448476304.048548387,6200
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-01-25,9447520913788550415.965748923,13693
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-08,9333840556043808176.853605442,7350
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-10-16,45218759004876666825.004,250
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-09-25,24852076040769275452.209573092,3865
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-02-09,4727698378417066321.583393427,9707
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-06-08,11246351735486702470.536621382,3386
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-12-03,16858962985086385894.466746658,5834
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-11-14,16545836504072932154.225657427,2814
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-11-22,16032682388034539682.449185131,5461
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-01-09,11644057897525088578.692513012,7493
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-12-06,18205525392287122784.983547926,4194
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-07-17,9252696525789838748.790511654,7251
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-09-30,9625699860072110176.098264055,6279
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-08-09,450000000000000000000,6
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-09-05,20629297205565791969.401366354,1171
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-09-30,63079718116550698163.066390041,241
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-01-13,13581651509017643833.779693824,5683
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-08-31,8882087282262543924.751846591,7040
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-11-14,56272061571387489671.67781155,658
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-07-12,30535731879500512444.380672543,3063
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-01-31,5447650863346278798.077130329,18929
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-03-12,11892717294995655835.186956522,230
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-05-30,21840371762549154371.170791075,7395
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-08-15,26381939537027747842.694575472,3392
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-10-07,39182380230895381594.305389222,167
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-08-27,44587138736889495387,214
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-09-03,9055278583350001379.518466704,7148
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-02-07,4638476329642861595.915245709,17887
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-10-07,5859562005390173656.05574701,4933
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-12-26,11537516289333843162.945257254,8202
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-03-21,16761056289453465794.807909605,6018
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-03-02,16439733815914070477.032959641,4460
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-03-21,6952305524596405013.529336059,26418
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-04-20,12614481402351656868.413989427,4918
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-09-21,13804348826956303932.073948653,12698
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-02-28,21512447546770731810.410672854,5603
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-05-07,30460402706418745819.717966102,4425
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-10-17,13835418708067342022.18141064,6692
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-12-08,16812591307177313071.002662149,4132
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-08-25,30519112101088687899.071205497,1601
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-10-11,16469375009093246158.079803631,8759
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-17,5776528465765659444.340591544,5511
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-06-18,43108755153382460446.405740181,3310
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-04,12110325157466259231.609835709,9191
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-12-12,15274513866317829890.901949541,5232
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-12-18,25228574041245017807.463485287,6559
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-06-05,23478465164077943271.486745982,4791
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-05-20,8758144369314999884.764047648,8311
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-12-07,24236884223599906826.053439565,10292
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-11-04,19006295937827539219.662398137,2577
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-01-22,5027970472786443551.063243762,20840
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-10,6863334755409731880.622184843,10701
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-12-03,21640480616974582449.331236897,1908
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-03-16,6780093845074784906.248660236,9330
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-05-28,11823555568729364450.381762258,11054
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-04-12,8852287731775468010.852828989,12584
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-10-11,28264041308608614930.487611838,2906
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-07-22,5690155558742304601.656515119,4597
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-01-06,5951444235746736275.896236998,19612
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-11-08,16473575214428280159.502713704,2948
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-04-04,6774390329301024365.622694467,9976
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-01-30,6846251470386034733.820802558,18142
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-02-18,25596412201959709446.180568975,9315
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-03-09,13079301215525613168.101576182,5710
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-02-06,18921298931694916155.752612006,5647
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-08-16,8932362689446681160.014817449,8436
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-02-10,17770038379081103370.754385965,4275
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-11-16,10532138659663128370.41742541,7139
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-11-25,18485742012992010483.40377568,9005
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-01-27,3149427204062398558.837141319,38997
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-07-15,5396354679729579656.779161206,6104
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-07-03,18589064618700588658.336023622,5080
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-03-14,7891766222465193913.007161915,14242
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-08-31,27382462361415313106.234422492,2632
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-10-27,18303030015916479998.426938776,1225
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-03-26,8062253771637934632.254271601,12349
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-05-24,12574712087000416568.260998152,5410
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-10-30,27233633356019502927.161725067,2968
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-12-23,21662262012548385662.583299554,7401
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-11-24,20864354977082118802.345070423,5680
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-03-01,6720412310112411543.977368538,9014
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-08-02,6265288629924756344.935321853,9756
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-10-05,9274504569935624625.714699726,6211
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-08-21,62758502894069863949.825436409,401
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-10-05,13269790801930759664.021680217,2214
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-07-28,8300843947965148713.32827476,6260
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-01-29,7445696514686042747.785500896,15063
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-04-11,20972346360578293207.77858465,7023
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-01,10535375200680124534.755360206,9328
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-01-04,7515095498713278797.088612686,52216
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-01-24,26226696457711210913.34488942,5019
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-26,6875942801909856354.787800549,6197
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-04-06,5909991968611514565.907167896,8273
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-08-01,16035406037372120096.929915049,3296
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-12-04,17681875739703585166.817109145,2034
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-09-03,21801827188222653305.508040936,1368
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-09-02,44386140124550949691.35678392,199
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-11-29,32899624744543145182.341070277,1551
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-05-12,6369971147549201856.592556317,13273
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-12-25,13797488652562186192.787208367,7458
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-06,9791399181264508364.571766251,7615
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-08-02,34208565716031488817.721474547,3418
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-11-12,20830787355161190457.38145074,8313
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-03-29,8696629093133936947.808245514,14044
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-09-16,43538829357440989024.093762575,2485
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-11-02,18170966908043790429.820189274,2219
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-11-03,26169173389990992233.261243052,1979
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-07-20,31807551641668413751.758584807,2883
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-09-08,39479066873009608866.21945433,843
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-05-14,2885624133934391357.894637817,1063
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-05-25,7546010344695712417.875790107,9967
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-10-18,20179894733538964307.775966641,2638
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-01-16,2013038188689463408.536768332,77050
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-03-22,18639279551276526479.084825163,5977
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-09-07,45901065426986182387.950949914,2895
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-02-28,6561987005804520829.989254245,9306
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-16,5637098600825959941.469544228,7043
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-12-11,21818714388715722926.964194373,1564
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-01-13,8121497484733190557.738220262,14283
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-11-04,10661419018114059422.11517887,5982
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-08-05,200000000000000000000,1
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-01-02,29926379712572940284.340181269,6620
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-12-22,21024154384042398813.909023228,6716
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-11-01,24958814680516206452.737551867,964
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-05-11,6882690518596604564.373776908,1022
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-05-24,8868878254806901985.248937978,12947
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-07-30,7298530715079279100.2632486,9284
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-01-04,23394890935136194348.042021746,6806
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-03-17,9437306458671905561.565733483,4465
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-04-22,6582127211400979908.118394789,9519
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-29,9749878034675154392.039731785,9992
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-07-15,25602955169334760014.916696397,5606
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-04-11,10223884493286447769.369295775,10650
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-04-25,9281972456325865209.916910047,13696
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-11-09,9880966739464219142.793868006,5773
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-03-10,10722508373428372581.50214417,4897
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-12-25,21877481799502804418.255936073,4380
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-11-13,19279659196766261651.353669641,5491
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-07-14,37367299605689497827.315214919,4397
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-02,8912592465014586897.606181116,8801
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-01-05,6829186006244026354.446775593,26501
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-01-01,14257571519736544769.693959061,4006
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-12-02,11855485306217737304.451576321,4409
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-10-12,14601686415966560893.687633547,7488
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-10-10,23295614566224552379.206807251,2703
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-27,10023129529678910971.343143473,7883
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-01-22,14172349128177754478.526719097,4959
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-08-24,55956624728395210624.583541147,401
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-01-15,17915295346064146128.374215153,9556
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-11-15,126705535745971890202.597902098,286
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-06-22,16847582127610335112.386288278,10254
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-10-24,29764906519278809780.194029851,536
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-07-12,6944656274752969263.79599462,6691
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-08-30,27970868794029546476.535902503,3036
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-10-23,9871642844287138035.11027451,6375
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-05-15,10140393072790034816.8546704,7858
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-09-13,13149764503804967523.449423194,8235
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-07-10,10199309723102562958.687839225,6817
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-10-04,11425004895989307002.780453994,5771
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-07-04,8477526064884634212.883922724,6108
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-11-05,20706759270607872501.93328897,6011
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-10-22,19828062046206971700.382838284,606
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-09-11,46827993506478391462.04696449,2619
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-05-10,5911701798222358748.832695985,1046
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-09-05,13375236344475891935.246505849,9659
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-08-29,9391006409637363401.055501188,7153
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-09-09,32532166668491121756.403952569,2530
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-08-17,99540091343834106630.494252874,87
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-09-12,19798303245451644788.691034483,2900
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-01-30,13414510091566382416.45327959,5458
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-02-12,3485875276959442677.10466886,20369
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-07-01,23815339811052794193.448480356,5396
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-05-31,24245542705533772743.48708615,5769
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-07-13,19153788473170010902.275439939,2614
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-12-24,25040801174767172423.497564755,9034
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-08-06,5598630361522520382.994576002,7559
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-05-06,25781470243102821987.349121303,4666
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-10-23,17690226097617405892.863354037,644
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-11-18,17744349638240738136.123418338,5137
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-14,8261575685954991805.78171934,10853
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-11-07,11302726103803378317.911955375,6633
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-09-26,10838607556404076463.306943268,7086
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-07-08,14665348538800150316.111064455,4763
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-03-20,19857636232763261062.729332273,5032
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-04-09,17567971251530089350.312866641,5114
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-05-19,8461000724896292505.08315906,8129
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-07-29,8399781258421342919.41367959,5468
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-11-10,7732032510752672010.502957373,4903
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-04-13,14536919635977377048.264626683,4085
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-11-01,9293619685028001432.417814803,6242
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-08-10,21486989141289944988.824329035,2869
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-08-17,13942386362674440245.785221675,2030
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-02-17,19610240046802437221.041786153,4882
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-08-16,45163623010058419910.776470588,170
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-11-18,16942537906047096806.92381317,2612
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-08-10,6762251455702655609.585087497,7886
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-04-27,9224878866362325984.864255319,11750
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-07-05,8741218164933558903.951831924,7806
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-02-11,17755931016958654932.219296522,5089
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-09-15,12739837905927598506.96119403,5695
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-08-05,4727256910671659278.937739304,6007
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-12-26,18576947908487883707.26368695,5571
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-10-17,21040054908467219892.274292272,2614
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-10-07,25502516448094520748.648688585,2707
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-08-06,216666666666666666666.666666667,3
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-09-11,31855453101717396354.333333333,144
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-11-19,170822880037338112418.320754717,106
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-02-23,14703103588087685987.312626149,4459
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-05-29,8386396983793463712.393131313,12375
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-12-19,17729828289850032452.388155092,9388
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-09-03,18121819273371631582.088178025,3595
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-06-02,13559271781743309490.461554068,4929
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-12-20,19001370724312394529.398887859,10790
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-02-24,25833590352658831783.353419332,5659
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-09-02,6618335636341794380.738391449,5707
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-03-07,14937385678432654831.171941972,6066
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-10-20,7210369968345268556.567081604,5061
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-10-29,21509707009479760958.941660947,2914
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-07-19,9592648816921242967.726911461,6291
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-12-13,20237846528765145879.970916408,5467
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-09-29,10613484341964694016.005601369,6427
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-09-11,16604541231187745837.966679582,7743
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-09-23,45552857571860859460.985714286,280
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-01-07,15328354842116918693.21503876,6450
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-08-08,16440237137987452703.996428335,15119
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-04-07,13995374687989825736.988061399,5277
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-08-18,40211675093763353859.271221532,483
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-01-20,14666141646267168436.960709759,4734
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-10-08,30652146728763777720.449566588,2538
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-04-21,16157881972051571397.446226841,4426
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-03-13,17119101078244271119.101813926,5127
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-12-09,19451621580438506320.621270825,5162
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-01-27,13365005903178337705.728448276,5800
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-06-11,26777594434621331472.90537514,3572
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-01-08,16745169834470163481.972310674,7223
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-05-27,10023111346248974871.560585219,7997
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-28,8415241637829136196.547307692,7800
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-03-24,5894442334611283043.295297149,12418
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-10-02,8398194414366737425.682198142,6460
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-09-06,21961595251962334426.725225225,888
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-08-10,550000000000000000000,6
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-11-20,21017311150952032845.53645461,2798
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-02-22,4790979771261033926.495481718,7193
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-08-22,20856803908038012952.900821596,3408
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2017-12-16,32381834686858632637.729593972,2389
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2018-06-03,7295298603116286127.607460953,7747
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,2019-04-19,19833174565052164152.558241373,5709
