from_address,f0_,f1_,tx_count
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-06,62641509433962264.150943396,53
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-19,46240779220779220779.220779221,77
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-09,124510571428571428571.428571429,70
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-29,97367825581395348837.209302326,43
0x689c56aef474df92d44a1b70850f808488f9769c,2018-10-10,0,1
0x689c56aef474df92d44a1b70850f808488f9769c,2018-08-21,19674796747967479.674796748,123
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-08,79857459991915177876.712328767,146
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-25,119692307692307692.307692308,65
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-05,98785573770491803278.68852459,61
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-29,95945945945945945.945945946,37
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-20,73333333333333333.333333333,42
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-14,388375000413043478260.869565217,23
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-23,38309583333333333333.333333333,72
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-12,96984126984126984.126984127,63
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-18,43464418604651162790.697674419,43
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-04,46541463243023255813.953488372,43
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-10,5592718561694178.082191781,146
0x689c56aef474df92d44a1b70850f808488f9769c,2018-10-13,19500000000000000,52
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-17,73798222222222222222.222222222,90
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-16,72567353216346153846.153846154,52
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-27,41013586956521739130.434782609,92
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-06,36261180776431581444.444444444,180
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-31,54651162790697674.418604651,43
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-25,74801428571428571428.571428571,91
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-02,76151142857142857142.857142857,35
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-09,81641747515872040000,50
0x689c56aef474df92d44a1b70850f808488f9769c,2018-10-12,19768786127167630.057803468,173
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-08,68415482000000000000,80
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-27,53888888888888888.888888889,36
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-15,61136363636363636.363636364,44
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-06,49590230625000000000,48
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-28,101891466666666666666.666666667,75
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-20,149101653846153846153.846153846,26
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-27,117280285714285714285.714285714,21
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-21,225217637500000098214.285714286,56
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-13,96250000000000000,24
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-14,32203434498901699617.486338798,183
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-27,145229249575757575757.575757576,33
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-25,15010506437608421.052631579,133
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-01,36465074626865671641.791044776,67
0x689c56aef474df92d44a1b70850f808488f9769c,2018-08-23,20000000000000000,5393
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-14,30147903225806451612.903225806,62
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-25,130000000000000000,1
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-15,53255744012080793902.43902439,82
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-03,91100363636363636363.636363636,55
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-30,107567142857142857142.857142857,63
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-23,126247179487179487179.487179487,39
0x689c56aef474df92d44a1b70850f808488f9769c,2018-10-16,19821428571428571.428571429,112
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-17,100350877192982456.140350877,57
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-04,11792280422386382727.272727273,110
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-19,230861764705882352941.176470588,17
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-07,30295383882483428437.5,160
0x689c56aef474df92d44a1b70850f808488f9769c,2018-10-26,144534313725490196.078431373,204
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-01,41371764705882352941.176470588,68
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-27,51538461538461538.461538462,39
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-18,44000000000000000,35
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-27,48813559322033898.305084746,59
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-07,35519346333266666666.666666667,150
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-06,36755538461538461538.461538462,65
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-10,53170731707317073.170731707,41
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-31,43114000000000000000,65
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-19,46585365853658536.585365854,41
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-05,122213700360087056818.181818182,44
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-29,25801951162250023863.636363636,88
0x689c56aef474df92d44a1b70850f808488f9769c,2018-10-28,42777777777777777.777777778,18
0x689c56aef474df92d44a1b70850f808488f9769c,2018-10-25,233410404624277456.647398844,173
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-06,50816326530612244.897959184,49
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-01,66995395245535714285.714285714,28
0x689c56aef474df92d44a1b70850f808488f9769c,2018-09-09,20000000000000000,1
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-21,48502345679012345679.012345679,81
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-05,83833076923076923076.923076923,52
0x689c56aef474df92d44a1b70850f808488f9769c,2018-10-30,37656481429687278.911564626,147
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-10,77957835239581416730.769230769,104
0x689c56aef474df92d44a1b70850f808488f9769c,2018-10-17,20000000000000000,104
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-13,74358974358974358.974358974,39
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-13,0,32
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-01,63684210526315789.473684211,38
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-14,31906250000000000000,64
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-24,54576938775510204081.632653061,49
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-09,104301973684210526315.789473684,76
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-24,30198313253012048192.771084337,83
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-01,169586251219512195121.951219512,41
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-02,241965252954716981132.075471698,106
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-23,54982617253421187515.923566879,157
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-30,137387777777777777777.777777778,27
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-30,79812898550724637681.15942029,69
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-15,24048370741831306835.443037975,158
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-25,24634827586206896551.724137931,87
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-08,101448979641666666666.666666667,24
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-29,121223801127536231884.057971014,69
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-15,25323647058823529411.764705882,85
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-23,16750026250000000,40
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-29,50178571428571428.571428571,56
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-05,60000000000000000,54
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-02,75081170540269543225.806451613,31
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-22,32880887162488076315.789473684,76
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-15,31825970544801122983.870967742,124
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-14,45203050043065747654.320987654,162
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-07,34350983606557377049.180327869,61
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-11,104909280700000000000,25
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-23,87014925373134328.358208955,67
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-01,50000000000000000,47
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-23,17862314303096516.129032258,155
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-16,14715996606560946026.490066225,151
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-29,78241054244000000000,25
0x689c56aef474df92d44a1b70850f808488f9769c,2018-08-06,18248175182481751.824817518,137
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-16,160224871794871794871.794871795,39
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-30,177507061474428171641.791044776,67
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-08,104226060606060606060.606060606,66
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-28,46571428571428571.428571429,35
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-27,238542420392157039215.68627451,51
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-12,183005185185185185185.185185185,54
0x689c56aef474df92d44a1b70850f808488f9769c,2018-08-27,20000000000000000,25
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-30,55649943790551618055.555555556,36
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-22,22304705882352941176.470588235,85
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-31,21512705859482712592.592592593,108
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-06,26296597550222222222.222222222,90
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-10,180277176470588235294.117647059,17
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-04,105818321705882352941.176470588,34
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-09,78965517241379310.344827586,29
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-13,46602675002231250000,32
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-21,39758490754534591194.968553459,159
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-13,32861066666666666666.666666667,75
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-11,6924002571068280853.658536585,164
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-10,33980872342519886728.395061728,162
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-09,6748032633670029337.748344371,151
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-26,27285304077392815384.615384615,156
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-19,27789821428571428571.428571429,56
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-11,129102321527439024390.243902439,41
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-12,42553191489361702.127659574,47
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-05,262727019230769230769.230769231,26
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-01,21116073868677730547.945205479,73
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-28,154725555555555555555.555555556,72
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-13,29983015873015873015.873015873,63
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-01,60731707317073170.731707317,41
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-25,91318125000000000000,48
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-08,69350196078431372549.019607843,51
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-15,82187500000000000,64
0x689c56aef474df92d44a1b70850f808488f9769c,2018-08-25,20000000000000000,6788
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-24,9173829790381706993.865030675,163
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-24,181517764705882352941.176470588,85
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-17,66832306425423750573.248407643,157
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-20,45151515151515151.515151515,33
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-02,79622748108717102631.578947368,76
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-22,144021421052631578947.368421053,19
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-30,92211986842105263157.894736842,38
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-13,34774267875462817421.875,128
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-12,206648366666666666666.666666667,15
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-01,71333333333333333.333333333,30
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-22,32768983050847457627.118644068,59
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-11,4745179100912727.272727273,33
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-09,137939836065573770491.803278689,61
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-16,32315252100840336134.453781513,238
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-03,28368421052631578.947368421,19
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-13,66363636363636363.636363636,44
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-20,25850675911504424778.761061947,113
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-03,46304347826086956.52173913,46
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-22,118609932432432432432.432432432,74
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-28,251926600000000000000,25
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-11,211518666666666666666.666666667,60
0x689c56aef474df92d44a1b70850f808488f9769c,2018-09-10,20000000000000000,784
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-10,76052631578947368.421052632,38
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-07,91048314285714285714.285714286,35
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-24,57400000000000000,50
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-28,64687500000000000,32
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-30,46086956521739130.434782609,69
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-05,75897241379310344827.586206897,29
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-01,32619047619047619.047619048,21
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-21,81991296296296296296.296296296,54
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-03,63438328927407407407.407407407,27
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-20,46588235294117647058.823529412,51
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-04,70689655172413793.103448276,29
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-04,49576046511627906976.744186047,43
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-13,92576376811594202898.550724638,69
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-18,59753750000000000000,56
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-16,224973614285714285714.285714286,14
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-10,177337727272727272727.272727273,66
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-16,81299839411514283783.783783784,37
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-18,18938927132903225806.451612903,155
0x689c56aef474df92d44a1b70850f808488f9769c,2018-10-15,70104166666666666.666666667,48
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-07,9386837681319632624.43438914,221
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-18,72429090909090909090.909090909,44
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-09,82632702702702702702.702702703,37
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-14,89099767441860465116.279069767,43
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-17,0,13
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-31,57729534883720930232.558139535,43
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-22,32963195876288659793.81443299,97
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-12,197641351351351351351.351351351,37
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-08,25725247166637804577.464788732,142
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-07,42000000000000000,60
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-13,41333333333333333.333333333,45
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-28,100214609463192400000,75
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-09,136274067647058823529.411764706,17
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-10,204284915254237288135.593220339,59
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-15,39499116022099447513.812154696,181
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-28,92375854679398127659.574468085,47
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-24,38860303030303030303.03030303,66
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-05,43430508474576271186.440677966,59
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-20,143708142177419354838.709677419,62
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-27,62314880634920523809.523809524,42
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-26,45875000000000000,20
0x689c56aef474df92d44a1b70850f808488f9769c,2018-11-02,145209260665760869565.217391304,23
0x689c56aef474df92d44a1b70850f808488f9769c,2019-05-29,90563333333333333333.333333333,60
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-21,75348837209302325.581395349,43
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-18,161220069826398551739.130434783,69
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-05,273049102143999750000,50
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-19,114037241379310344827.586206897,58
0x689c56aef474df92d44a1b70850f808488f9769c,2019-11-17,66904761904761904.761904762,42
0x689c56aef474df92d44a1b70850f808488f9769c,2018-10-20,244516129032258064.516129032,310
0x689c56aef474df92d44a1b70850f808488f9769c,2018-10-09,0,1
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-18,124481838320163903354.037267081,161
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-02,43996400000000000000,50
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-24,669012885400310810810.810810811,74
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-12,331448500000000000000,40
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-03,44677800000000000000,50
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-16,52404457969512610000,82
0x689c56aef474df92d44a1b70850f808488f9769c,2019-03-31,114628527275776418181.818181818,55
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-22,70000000000000000,45
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-30,45929272727272727272.727272727,55
0x689c56aef474df92d44a1b70850f808488f9769c,2019-01-31,240778388759939024390.243902439,41
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-09,113656785714285714285.714285714,56
0x689c56aef474df92d44a1b70850f808488f9769c,2019-08-12,173988909090909090909.090909091,55
0x689c56aef474df92d44a1b70850f808488f9769c,2019-02-28,155680173198762350.367624719,16457
0x689c56aef474df92d44a1b70850f808488f9769c,2019-07-17,43833731343283582089.552238806,67
0x689c56aef474df92d44a1b70850f808488f9769c,2019-10-08,46345454545454545454.545454545,44
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-20,134270322580645161290.322580645,31
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-23,291249215686274509803.921568627,51
0x689c56aef474df92d44a1b70850f808488f9769c,2019-04-21,103700851063829787234.042553191,47
0x689c56aef474df92d44a1b70850f808488f9769c,2019-09-04,77419069767441860465.11627907,43
0x689c56aef474df92d44a1b70850f808488f9769c,2019-06-19,77695740740740740740.740740741,54
0x689c56aef474df92d44a1b70850f808488f9769c,2018-12-22,8411721735917480066.666666667,150
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-11-03,374682581537719295658.666666667,57
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-10-31,23844523965229357798.165137615,109
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2019-03-19,85188376832812500000,32
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-03-11,61199975882352945031.529411765,17
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-07-21,259469792432000000983.04,50
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-04-27,14167720101837837851.386486486,1480
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-05-22,6871124016077134989.008631772,5445
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-06-21,373011895135135132478.27027027,37
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-05-09,85703800000000000000,29
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-05-19,20508850019137466307.277628032,371
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-10-16,21323682600526315789.473684211,152
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-01-28,21700614654964539007.092198582,141
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-01-31,96354654844518072289.156626506,166
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-06-15,351221778727272711335.563636364,55
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-01-17,96064964064343891402.714932127,221
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-07-15,10402784808026559152.542372881,236
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-10-07,268972877500000000409.6,20
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-01-29,51827292304532374100.71942446,139
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2016-12-27,128107074314409937888.198757764,161
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-03-29,16420864769053084696.216642755,1394
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-09-14,242608939737454548731.345454545,55
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-10-12,14345027334529411764.705882353,170
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-09-22,13312351460941176470.588235294,170
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-11-18,329508450303030306753.939393939,33
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2019-03-05,691274622857142857.142857143,14
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2019-03-13,68524025856486486486.486486486,37
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2019-06-20,17756845417222222222.222222222,18
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-02-25,115997180666666666358.433333333,30
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-07-18,22798019645886512156.862745098,306
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2019-11-08,2445884608000000000,10
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-02-15,136951371724137929057.103448276,29
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-09-05,330648700769230765659.897435897,39
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-05-19,11004352622247502773.975027747,3604
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2019-10-05,28442007616363636363.636363636,11
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-10-28,5856679760695652173.913043478,115
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2016-10-30,66973181993886792452.830188679,265
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-07-08,266928488115820895889.194029851,67
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2019-06-08,39622532000000000000,12
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-12-17,21022565431785714285.714285714,28
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-03-19,169292765454545455786.666666667,33
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-04-10,28656877279953198147.734789392,641
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-05-18,12928497712458144768.501131222,1768
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-11-10,408465281558857145197.714285714,70
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-08-29,11739336108308703193.717277487,191
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2019-01-15,32061054153750000000,24
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-03-01,124721329615384615384.615384615,26
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-08-14,21573201191157024793.388429752,363
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-05-03,119904562340425531914.893617021,47
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-09-29,14515079258296703296.703296703,182
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-04-04,17425320286826003774.921606119,1046
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2016-12-17,54203977065931034482.75862069,145
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2016-12-01,40362686098776595744.680851064,188
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2016-10-31,51505645539852216748.768472906,203
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2019-02-20,39086892268500000000,20
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2019-05-04,9449515950000000000,13
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-11-27,85129344175476190476.19047619,42
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-07-19,17985229024822995234.042553191,235
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2019-07-06,24593657620588235294.117647059,17
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-08-24,13615817160857142857.142857143,175
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2019-11-09,13018243696666666666.666666667,9
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-04-09,143673798620689655172.413793103,29
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2019-09-11,4374524193333333333.333333333,12
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-01-01,184027136756756756535.351351351,37
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-05-31,11273668811263424561.027837259,467
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-01-15,33377854939759036638.072289157,166
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2018-03-22,74731618571428571428.571428571,21
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2016-12-16,62928623727152317880.794701987,151
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2017-03-06,28564284262020460723.657289003,391
